AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount,,
Yes,12,1,,08/06/2008,53,4080,2014-04-29T06:05:47.530,2012-08-09T03:29:08.923,Ned Batchelder,1288,235,1,84,java,What code analysis tools do you use for your Java projects?,28226,,
Yes,10,4,,08/06/2008,17,4149,2016-02-07T17:35:56.403,2011-12-22T23:09:42.943,,845306,488,1,55,java,How do I use Java to read from a file that is actively being written?,22296,,
Yes,9,0,,08/07/2008,0,4157,2013-01-09T05:35:47.617,2013-01-09T05:35:47.617,Dylan,1471203,551,1,13,c#,ConfigurationManager.AppSettings Performance Concerns,4591,,
No,6,0,,08/07/2008,3,4221,2016-02-07T17:32:31.760,2011-10-21T16:59:29.527,Otto,925222,519,1,22,c#,LinqDataSource - Can you limit the amount of records returned?,20712,,
Yes,13,1,,08/07/2008,17,4227,2015-11-06T20:43:20.107,2015-04-07T12:16:44.323,,2771704,91,1,86,c#,Accessing a Dictionary.Keys Key through a numeric index,144783,,
Yes,7,0,,08/07/2008,2,4234,2013-05-16T10:11:04.493,2008-08-07T02:12:37.013,Kevin Sheffield,590,590,1,2,c#,What to use for Messaging with C#,4260,,
Yes,8,0,,08/07/2008,4,4242,2014-01-30T23:26:36.633,2012-05-23T14:28:15.333,erickson,131433,122,1,34,java,Why doesn't Java autoboxing extend to method invocations of methods of the autoboxed types?,5331,,
Yes,11,0,2008-08-30T05:55:40.000,08/07/2008,14,4306,2015-05-06T07:33:17.147,2014-12-15T18:39:39.990,,839501,522,1,28,c++,What is the best way to create a sparse array in C++?,23111,,
Yes,4,0,,08/07/2008,1,4335,2015-12-17T11:44:47.320,2015-12-17T11:44:47.320,,5550041,20207,1,11,c#,High availability,2922,,
Yes,7,0,,08/07/2008,11,4363,2011-12-23T11:03:15.000,2011-06-28T18:51:19.100,,1288,396,1,28,c#,What is the best way to do unit testing for ASP.NET 2.0 web pages?,6023,,
Yes,11,0,,08/07/2008,29,4369,2015-11-15T00:32:11.613,2013-04-21T05:22:08.947,Justin Standard,1627086,264,1,68,php,How to include PHP files that require an absolute path?,89086,,
Yes,7,0,,08/07/2008,42,4371,2016-02-07T14:35:30.520,,,0,131,1,90,mysql,How do I retrieve my MySQL username and password?,245006,,
Yes,6,0,,08/07/2008,31,4430,2015-09-09T09:32:51.143,2013-01-29T12:53:38.437,Chris Fournier,349,349,1,39,php,How to easily consume a web service from PHP,118867,,
Yes,14,0,,08/07/2008,7,4432,2016-02-07T14:34:02.843,2016-02-07T14:30:15.983,aussieviking,2921691,202,1,14,c#,CSV string handling,6662,,
Yes,7,0,,08/07/2008,7,4545,2015-05-15T08:26:56.057,2015-05-01T18:20:38.390,,1497596,383,1,37,html,What was the <XMP> tag used for?,27909,,
Yes,1,0,,08/07/2008,1,4556,2013-10-17T19:44:11.380,2013-10-17T19:44:11.380,,2000557,383,1,2,c#,DataTable Loop Performance Comparison,7453,,
Yes,4,0,,08/07/2008,2,4610,2014-12-16T18:35:32.947,2014-12-16T18:35:32.947,,314291,383,1,10,c#,How can I create Prototype Methods (like JavaScript) in C#.Net?,6757,,
Yes,2,0,,08/07/2008,2,4612,2016-02-07T14:29:25.583,2008-08-07T12:44:47.707,Andrew Peters,608,608,1,10,c#,CSharpCodeProvider Compilation Performance,2381,,
Yes,14,3,,08/07/2008,14,4629,2016-02-07T14:25:31.090,2014-09-06T20:44:26.200,,2246344,384,1,56,c#,How can I read the properties of a C# class dynamically?,39679,,
Yes,3,0,,08/07/2008,0,4630,2011-11-07T17:35:00.647,,,0,287,1,6,java,"How can I Java webstart multiple, dependent, native libraries?",2143,,
Yes,6,0,,08/07/2008,12,4664,2015-04-14T15:12:40.380,2014-04-30T07:36:49.150,,648078,0,1,60,c#,Should the folders in a solution match the namespace?,12986,,
Yes,2,0,,08/07/2008,0,4816,2013-05-01T16:38:15.217,2012-07-18T17:17:40.483,,1453461,390,1,20,c#,How do you resolve a domain name to an IP address with .NET/C#?,5062,,
No,2,0,,08/07/2008,1,4849,2011-09-09T09:51:48.833,2011-09-09T09:51:48.833,,213550,618,1,9,c#,Drag and Drop to a hosted Browser control,707,,
Yes,2,0,,08/07/2008,6,4850,2014-02-24T06:25:15.813,2014-02-24T06:25:15.813,,2096990,41,1,14,c#,C# and Arrow Keys,8555,,
No,9,3,,08/07/2008,1,4880,2010-05-21T08:27:07.290,2008-08-23T18:04:58.350,Chris Fournier,2134,323,1,19,html,"Is a ""Confirm Email"" input good practice when user changes email address?",2163,,
Yes,3,0,,08/07/2008,3,4913,2012-07-19T04:59:08.277,2008-09-09T22:13:50.263,,-1,626,1,26,c#,How to make a button appear as if it is pressed?,16701,,
Yes,3,1,,08/07/2008,0,4922,2012-03-11T22:06:40.360,2012-03-11T22:06:40.360,Andy,697449,670,1,17,java,Is this really widening vs autoboxing?,3478,,
Yes,13,2,,08/07/2008,8,4923,2015-08-30T11:09:29.483,2013-03-08T14:35:47.750,alexp206,1430996,666,1,34,html,Wrapping lists into columns,17361,,
No,1,1,,08/07/2008,1,4930,2014-09-07T18:52:38.137,2009-04-25T11:23:54.043,,49246,668,1,11,c#,How to reference to multiple version assembly,4502,,
Yes,8,0,,08/07/2008,1,4942,2015-09-29T15:18:37.607,2008-08-07T20:55:35.297,Justin Standard,92,1384652,1,4,python,How to sell Python to a client/boss/person with lots of cash,657,,
Yes,8,0,,08/07/2008,11,4949,2010-03-17T21:09:37.787,2008-08-17T02:10:19.740,Ryan Fox,55,673,1,19,php,Version control PHP Web Project,7623,,
Yes,12,0,,08/07/2008,7,4973,2015-07-28T03:51:04.153,2015-04-14T21:15:12.613,Chris Farmer,1571407,404,1,21,html,Setting a div's height in HTML with CSS,167568,,
Yes,2,2,,08/07/2008,0,5025,2014-11-25T20:55:37.550,2014-11-25T20:55:37.550,jtyost2,2641576,657,1,6,php,Locking a SQL Server Database with PHP,448,,
Yes,3,0,,08/07/2008,0,5075,2014-01-21T06:31:52.973,2008-08-07T18:14:48.400,Teifion,1384652,1384652,1,0,mysql,Bigger than a char but smaller than a blob,301,,
No,4,0,,08/07/2008,5,5102,2014-11-13T09:00:56.957,2012-07-24T18:15:03.187,deadprogrammer,1520981,556,1,11,python,How do you set up Python scripts to work in Apache 2.0?,25110,,
Yes,5,0,,08/07/2008,2,5118,2013-10-28T14:44:12.750,2013-10-28T14:44:12.750,Jon Galloway,1317805,5,1,15,html,How to set up a CSS switcher,2684,,
Yes,4,0,,08/07/2008,0,5136,2013-12-24T16:37:38.887,2013-12-24T16:37:38.887,,1714410,676,1,4,python,Does anyone have experience creating a shared library in MATLAB?,1634,,
Yes,6,0,,08/07/2008,5,5179,2015-12-20T01:54:11.817,2015-12-20T01:54:11.817,saalon,4099598,111,1,16,c#,How Do I Post and then redirect to an external URL from ASP.Net?,18164,,
Yes,4,0,,08/07/2008,1,5194,2014-06-17T17:21:54.600,2014-06-17T17:21:54.600,Keith,2246344,439,1,7,c#,When to use an extension method with lambda over LINQtoObjects to filter a collection?,3480,,
Yes,3,0,,08/07/2008,7,5222,2015-07-25T13:10:57.280,2015-07-25T13:10:57.280,Stu Thompson,507738,429,1,27,java,Accessing post variables using Java Servlets,57820,,
Yes,6,0,,08/07/2008,1,5226,2011-09-09T02:34:05.423,2011-09-09T02:34:05.423,GateKiller,540162,383,1,3,html,HTML Comments Markup,961,,
Yes,18,0,,08/07/2008,0,5269,2012-05-24T12:30:53.223,2012-05-24T12:30:53.223,Terrapin,1288,357,1,10,c#,C# logic order and compiler behavior,1870,,
Yes,2,0,,08/07/2008,1,5307,2012-04-25T15:12:44.533,2012-04-25T15:12:44.533,,1332690,398,1,3,c#,Print a Winform/visual element,1385,,
No,10,0,,08/07/2008,0,5313,2012-05-25T09:09:28.030,2008-08-07T21:31:40.247,Cristian,680,680,1,8,python,"Cross Platform, Language Agnostic GUI Markup Language?",1583,,
No,21,2,,08/07/2008,6,5323,2013-01-27T13:03:59.880,2012-06-25T18:31:18.290,deadprogrammer,15168,556,1,17,css,Is there a business reason for striving for pure CSS layout?,2291,,
Yes,6,3,,08/07/2008,2,5328,2014-11-06T03:39:06.700,2014-11-06T01:45:28.287,,1345224,122,1,24,java,Why can't I use a try block around my super() call?,3685,,
Yes,2,0,,08/07/2008,4,5415,2014-11-27T01:29:53.697,,,0,680,1,16,python,Convert Bytes to Floating Point Numbers in Python,17953,,
Yes,7,2,,08/07/2008,20,5419,2016-01-06T11:07:56.300,2016-01-06T11:07:56.300,jsulak,610569,207,1,57,python,"Python, Unicode, and the Windows console",35387,,
Yes,4,0,,08/07/2008,0,5425,2015-12-15T19:48:04.233,2008-09-09T21:13:45.073,,-1,219,1,16,html,HTML comments break down,546,,
Yes,2,0,,08/07/2008,1,5459,2015-10-08T00:55:12.793,2008-08-23T16:06:01.740,Gaius,1190,117,1,5,php,Accessing a CONST attribute of series of Classes,439,,
Yes,8,1,,08/08/2008,1,5527,2008-09-12T20:27:48.340,,,0,122,1,17,java,Is there a real benefit of using J#?,2587,,
Yes,6,1,,08/08/2008,3,5611,2016-02-07T17:48:12.607,2016-02-07T17:48:12.607,MrValdez,2921691,115,1,13,php,Better Random Generating PHP,4117,,
Yes,10,1,,08/08/2008,74,5629,2011-08-20T08:55:04.513,,,0,653,1,132,html,Any reason not to start using the HTML 5 doctype?,68451,,
Yes,7,0,,08/08/2008,9,5694,2015-06-17T08:54:46.930,2015-06-17T08:54:46.930,,2307070,493,1,56,c#,"The imported project ""C:\Microsoft.CSharp.targets"" was not found",58968,,
Yes,3,0,,08/08/2008,5,5706,2012-12-21T10:07:41.333,2012-12-21T10:07:41.333,Haacked,849986,364,1,18,c#,When do Request.Params and Request.Form differ?,14017,,
Yes,28,7,2010-01-13T14:01:00.703,08/08/2008,429,5727,2015-02-25T17:04:17.813,2010-05-23T12:28:00.993,superjoe30,193778,568,1,443,c++,What are the barriers to understanding pointers and what can be done to overcome them?,50812,,
Yes,1,0,,08/08/2008,3,5787,2013-10-17T19:44:42.197,2013-10-17T19:44:42.197,,2000557,383,1,52,c#,Tab Escape Character?,71471,,
Yes,6,2,,08/08/2008,7,5831,2015-07-04T06:22:36.257,2015-07-04T06:22:36.257,lassevk,64046,267,1,12,c#,Binary patch-generation in C#,7942,,
Yes,7,0,,08/08/2008,6,5842,2009-09-12T14:04:24.460,,,0,726,1,6,mysql,Issues using MS Access as a front-end to a MySQL database back-end?,21130,,
Yes,7,0,,08/08/2008,2,5846,2014-01-21T06:31:12.500,2012-11-14T12:45:58.000,user317005,257,1384652,1,11,mysql,Add 1 to a field,16092,,
Yes,1,0,,08/08/2008,1,5855,2012-05-30T21:23:23.267,,,0,728,1,4,java,Automate builds for Java RCP for deployment with JNLP,862,,
Yes,3,0,,08/08/2008,0,5863,2011-12-13T19:43:04.983,2011-12-13T19:43:04.983,Chris Fournier,76337,377,1,5,c#,WCF Service - Backward compatibility issue,2147,,
Yes,3,0,,08/08/2008,0,5872,2015-05-07T15:29:54.283,2015-05-07T15:29:54.283,Chris Fournier,1362287,58,1,3,php,Making a production build of a PHP project with Subversion,1589,,
Yes,5,0,,08/08/2008,0,5892,2015-12-21T15:54:18.960,2015-12-21T15:54:18.960,EvilTeach,5348281,342,1,4,c++,Link issues (VC6),628,,
Yes,8,0,,08/08/2008,3,5894,2013-05-09T21:14:08.127,2013-01-09T06:33:27.413,Rob Kam,1471203,733,1,13,c#,Genealogy Tree Control,5910,,
Yes,5,2,,08/08/2008,20,5909,2014-08-26T09:31:46.327,2013-07-06T01:43:48.180,,498705,394,1,23,python,Get size of a file before downloading in Python,18426,,
Yes,5,0,,08/08/2008,0,5966,2012-10-29T20:55:28.867,2008-08-25T12:56:23.927,Chris Fournier,2134,745,1,7,python,Best way to abstract season/show/episode data,589,,
Yes,9,1,,08/08/2008,4,6173,2012-09-05T16:22:08.287,2009-11-22T09:15:50.780,Jerub,20938,322,1,9,html,Regular expression for parsing links from a webpage?,8859,,
Yes,6,0,,08/08/2008,10,6184,2012-05-30T21:57:58.433,2008-09-26T12:07:51.510,Alex Miller,7671,756,1,23,c#,How do I make event callbacks into my win forms thread safe?,22391,,
Yes,7,0,,08/08/2008,1,6208,2009-08-21T23:52:30.220,2008-08-09T13:23:17.230,Josh,257,257,1,4,css,FF3 WinXP != FF3 Ubuntu - why?,559,,
Yes,2,0,,08/08/2008,0,6222,2015-11-30T00:48:34.950,2008-10-11T14:41:37.377,Craig Angus,15352,235,1,6,java,Eclipse on win64,3853,,
Yes,5,2,,08/08/2008,8,6301,2015-07-22T11:33:52.733,2015-05-01T14:58:56.277,,4818540,56,1,65,c#,"Why is Array.Length an int, and not an uint",7197,,
Yes,4,0,,08/08/2008,10,6325,2016-01-05T21:24:50.133,2013-10-10T15:15:32.633,,63550,56,1,75,c#,Why are unsigned int's not CLS compliant?,10404,,
Yes,1,1,,08/08/2008,0,6326,2014-04-30T07:39:22.627,2014-04-30T07:39:22.627,Tim Sullivan,648078,722,1,7,css,Haml: how do I set a dynamic class value?,4542,,
Yes,3,1,,08/08/2008,1,6340,2016-01-11T08:24:24.973,2013-11-03T05:06:52.803,chills42,2040040,58,1,5,mysql,Multiple foreign keys?,32770,,
Yes,14,1,2009-01-31T20:51:15.907,08/08/2008,59,6371,2016-01-27T11:00:16.730,2011-10-18T13:56:08.697,Matt Miller,496830,763,1,132,mysql,"How do you manage databases in development, test, and production?",15175,,
Yes,5,0,,08/08/2008,10,6392,2016-02-07T18:06:11.540,2016-02-07T18:06:11.540,Mike Stone,2921691,122,1,18,java,Java Time Zone is messed up,21108,,
Yes,6,0,,08/08/2008,2,6406,2016-02-11T09:54:13.050,2016-02-11T09:54:13.050,,3026283,576,1,9,c#,How to access .Net element on Master page from a Content page?,8820,,
Yes,13,1,,08/08/2008,64,6414,2016-02-07T18:04:54.087,2012-07-04T12:50:26.680,,67249,357,1,425,c#,C# loop - break vs. continue,359375,,
Yes,3,1,,08/08/2008,0,6441,2016-02-10T16:03:00.227,2014-01-10T15:49:25.420,,2824961,232,1,6,html,How can I enable disabled radio buttons?,1307,,
Yes,12,4,,08/09/2008,11,6557,2013-01-27T13:29:04.023,2012-09-27T04:25:55.163,Constantin,512251,797,1,63,c#,"In C#, why can't a List<string> object be stored in a List<object> variable",65668,,
Yes,4,0,,08/09/2008,3,6594,2011-05-02T00:36:06.480,,,0,796,1,8,php,PHP4 to PHP5 Migration,1422,,
Yes,16,1,,08/09/2008,16,6612,2015-10-18T15:17:01.160,2015-10-18T15:17:01.160,Kurt Leucht,4370109,27687,1,32,java,Are there any decent free Java data plotting libraries out there?,25446,,
Yes,5,0,,08/09/2008,0,6623,2016-02-07T18:02:26.827,2016-02-07T18:02:26.827,,2921691,361,1,4,c#,sgen.exe fails during build,12392,,
Yes,7,0,,08/09/2008,4,6628,2016-02-07T18:01:42.423,2011-05-01T09:56:40.620,,492203,103,1,16,php,"PHP array indexing: $array[$index] vs $array[""$index""] vs $array[""{$index}""]",43009,,
Yes,4,0,,08/09/2008,1,6633,2011-11-13T13:50:30.593,2011-11-13T13:50:30.593,,367456,796,1,9,php,Making code work with register_globals turned off,1406,,
No,5,1,,08/09/2008,20,6639,2016-02-07T18:00:58.917,2014-01-30T07:11:29.327,,1737819,816,1,48,java,How should I load files into my Java application?,94283,,
Yes,11,1,,08/09/2008,22,6658,2015-09-01T23:27:26.103,2014-11-25T07:32:55.793,Sam Merrell,1245337,782,1,82,java,Junit vs TestNG,25776,,
Yes,3,0,,08/09/2008,1,6681,2014-09-07T19:07:13.173,2014-09-07T19:07:13.173,Chris Fournier,2246344,832,1,6,c#,"ASP.NET Web Service Results, Proxy Classes and Type Conversion",4145,,
Yes,5,0,,08/09/2008,0,6765,2010-11-04T07:17:05.780,2010-11-04T07:17:05.780,,13302,837,1,8,java,Java + SQL Server - a viable solution?,2285,,
Yes,13,2,,08/09/2008,14,6785,2016-02-07T18:00:17.553,2010-06-09T17:51:18.210,lomaxx,20774,493,1,118,c#,Is String.Format as efficient as StringBuilder,37516,,
Yes,6,1,,08/09/2008,18,6816,2013-12-23T08:14:44.977,2013-12-23T08:14:44.977,Matt Sheppard,814074,797,1,61,java,Class file name must end with .class exception in Java Search,24819,,
Yes,3,0,,08/09/2008,0,6890,2015-08-31T16:32:46.713,2014-09-07T19:02:48.317,Oli,2246344,636,1,5,c#,How to wait for thread complete before continuing?,6841,,
Yes,4,0,,08/09/2008,0,6904,2016-02-07T17:56:38.603,2016-02-07T17:56:38.603,Oli,2921691,631,1,1,c#,Getting DirectoryNotFoundException when trying to Connect to Device with CoreCon API,1331,,
Yes,10,0,,08/09/2008,22,6915,2012-07-03T14:56:23.780,2011-10-20T07:35:25.127,Alex Miller,889260,755,1,29,c++,Thread safe lazy construction of a singleton in C++,19612,,
Yes,4,1,,08/10/2008,2,6973,2014-08-02T13:45:43.490,2014-08-02T13:45:43.490,,96982,752,1,7,c#,Invalid Resource File,6181,,
Yes,7,0,,08/10/2008,0,7015,2008-09-26T12:05:37.613,2008-09-26T12:05:37.613,Alex Miller,7671,493,1,5,c#,Multicore Text File Parsing,1422,,
Yes,6,0,,08/10/2008,2,7031,2016-02-07T18:13:16.193,2015-12-14T06:02:31.847,Chris Fournier,4435670,876,1,8,php,Login Script with hidden buttons,4996,,
Yes,5,1,2013-11-26T13:29:23.740,08/10/2008,609,7034,2015-11-03T16:48:35.620,2015-07-17T06:36:17.760,,50049,404,1,528,jquery,Graph visualization library in JavaScript,290683,,
Yes,48,3,2012-10-04T10:37:21.247,08/10/2008,581,7074,2016-02-22T11:02:09.603,2015-09-19T16:00:29.860,,4995522,571,1,3225,c#,What's the difference between String and string?,533601,,
Yes,21,5,2011-06-18T14:09:12.967,08/10/2008,100,7089,2016-01-14T18:20:09.497,2015-05-18T17:05:46.450,,1497596,889,1,223,css,Creating rounded corners using CSS,60336,,
Yes,9,1,,08/10/2008,66,7095,2016-02-07T18:11:50.337,,,0,373,1,182,c#,Is the C# static constructor thread safe?,41606,,
Yes,18,0,,08/10/2008,29,7170,2011-01-26T12:16:52.370,2009-06-10T17:49:26.607,,56285,916,1,38,python,Recommendation for straight-forward python frameworks,7633,,
Yes,3,0,,08/10/2008,2,7209,2011-09-19T07:27:45.883,2008-10-22T10:26:12.143,MrValdez,1599,209,1,5,c++,Alpha blending sprites in Nintendo DS Homebrew,1555,,
No,4,0,,08/10/2008,3,7211,2012-12-14T02:00:38.803,2009-03-01T00:08:52.520,Eddie,57752,916,1,13,mysql,What's the best way of converting a mysql database to a sqlite one?,2271,,
Yes,8,6,,08/10/2008,22,7244,2016-03-02T12:43:39.563,2016-03-02T12:43:39.563,Keith,905,905,1,65,c#,Anyone know a good workaround for the lack of an enum generic constraint?,13617,,
Yes,3,0,,08/10/2008,0,7269,2008-09-06T21:12:21.107,,,0,931,1,3,java,How can I identify in which Java Applet context I'm running without passing an ID?,1395,,
Yes,3,0,,08/10/2008,1,7291,2016-02-03T22:45:26.640,2016-02-03T22:45:26.640,Dave L.,2714730,573,1,5,java,Any good java source code analyzing and modifying libraries?,1543,,
Yes,10,2,,08/10/2008,40,7364,2014-09-09T10:29:43.167,,,0,277,1,53,php,PDF Editing in PHP?,62933,,
Yes,1,0,,08/10/2008,1,7367,2014-04-30T07:40:38.650,2014-04-30T07:40:38.650,,648078,945,1,7,c#,"Visual Studio - new ""default"" property values for inherited controls",2882,,
No,2,0,,08/11/2008,0,7470,2008-10-14T15:50:25.007,2008-08-23T17:25:15.840,Chris Fournier,2134,150,1,0,php,RSS feeds from Gallery2,611,,
Yes,19,4,,08/11/2008,57,7477,2016-02-13T00:56:16.607,2016-02-13T00:52:55.900,Mike,63550,841,1,97,html,Autosizing textarea using Prototype,88430,,
Yes,5,2,,08/11/2008,0,7489,2016-02-07T18:07:20.857,2016-02-07T18:07:20.857,Jeremy Ruten,2921691,813,1,4,c++,How do I make a GUI?,1523,,
Yes,3,0,,08/11/2008,1,7503,2016-02-07T18:06:50.830,2008-08-11T04:07:29.787,Orion Edwards,234,234,1,9,c#,Linq to objects - select first object,41608,,
Yes,12,0,,08/11/2008,13,7525,2015-12-21T15:24:24.770,2008-08-11T06:08:17.233,Bernard,61,61,1,15,c++,"Of Memory Management, Heap Corruption, and C++",10896,,
Yes,5,0,,08/11/2008,3,7539,2015-12-23T10:09:10.810,2014-11-25T07:17:29.357,,1245337,959,1,32,java,Use of java.math.MathContext,35249,,
Yes,4,0,,08/11/2008,0,7586,2013-01-09T05:54:14.927,2013-01-09T05:54:14.927,littlegeek,1471203,0,1,5,c#,How do I generate WPF controls through code,2907,,
Yes,10,1,2009-08-29T17:41:21.030,08/11/2008,8,7596,2016-01-27T05:38:47.867,2015-12-14T13:24:57.390,,1743880,917,1,26,java,"How should I structure a Java application, in other words: where do I put my classes?",9652,,
Yes,6,0,,08/11/2008,4,7661,2015-04-29T01:06:15.980,2013-04-30T13:48:12.093,JaanusSiim,21960,706,1,5,java,Java code for WGS84 to Google map position and back,16928,,
Yes,3,0,,08/11/2008,2,7664,2015-12-21T15:24:01.357,2013-01-09T05:53:36.330,ΤΖΩΤΖΙΟΥ,1471203,912,1,5,c++,Windows C++: How can I redirect stderr for calls to fprintf?,8939,,
Yes,2,0,,08/11/2008,0,7681,2013-01-09T05:53:18.357,,,0,972,1,3,java,Test serialization encoding,1395,,
Yes,8,3,,08/11/2008,20,7707,2016-01-14T19:09:35.757,2014-09-03T16:54:42.593,Rytis,23199,979,1,52,css,IE8 overflow:auto with max-height,64179,,
Yes,5,1,,08/11/2008,0,7719,2011-12-20T16:18:22.943,2011-12-20T16:18:22.943,,396458,194,1,1,c#,Capture MouseDown event for .NET TextBox,9809,,
Yes,18,1,,08/11/2008,25,7720,2014-08-25T06:17:01.043,2010-04-26T11:02:03.770,alexmcchessers,56285,998,1,31,java,Packaging Java apps for the Windows/Linux desktop,11011,,
Yes,6,0,,08/11/2008,2,7779,2012-10-14T04:13:48.373,2012-10-14T04:13:48.373,,275567,791,1,6,java,I would like a recommendation for a book on Eclipse's Rich Client Platform (RCP),2629,,
No,4,0,,08/11/2008,0,7851,2015-12-03T21:50:23.297,2008-09-12T20:11:22.967,jodonnell,4223,840,1,2,php,What is PHP Safe Mode GID?,3657,,
Yes,5,2,,08/11/2008,6,7880,2015-12-14T13:18:24.857,2015-12-14T12:43:57.793,,3313438,432,1,13,c++,How do you open a file in C++?,50069,,
Yes,8,0,,08/11/2008,4,7917,2013-01-09T05:50:55.420,2012-11-14T15:32:42.810,Mark Biek,751527,402,1,9,mysql,Remove Quotes and Commas from a String in MySQL,42765,,
Yes,9,4,,08/11/2008,7,7937,2014-02-13T21:20:05.517,2014-02-13T21:19:19.437,Ross,707111,268,1,20,html,Solve the select overlap bug in IE6,18429,,
Yes,9,0,,08/11/2008,0,7940,2013-02-05T11:28:13.633,2008-09-26T19:58:18.603,Chris,2134,428190,1,8,css,How important is W3C XHTML/CSS validation when finalizing work?,2406,,
Yes,11,0,,08/11/2008,7,7990,2010-03-28T20:43:25.507,2010-03-28T20:43:25.507,Chris Marasti-Georg,164901,96,1,18,c#,Printing from a .NET Service,8888,,
Yes,6,0,,08/11/2008,5,7991,2015-04-21T13:03:21.647,2012-04-25T15:32:40.570,Oli,1332690,194,1,24,c#,Center text output from Graphics.DrawString(),54476,,
Yes,11,0,,08/11/2008,5,8042,2010-02-11T00:09:10.863,2009-01-25T14:47:18.363,Keith,905,905,1,20,c#,Extension interface patterns,10557,,
