"","AcceptedAnswerId","AnswerCount","CommentCount","FavoriteCount","Important","Score","Tags","Title","ViewCount","OwnerUserId","rankpred"
"1788","Yes",5,0,100,"unknown",2,"html","Is there a Firefox 3 addon similar to View Source Chart?",10,4639,0.999999991320991
"2936","Yes",5,0,100,"unknown",1,"html","three column web design with variable sides",10,12529,0.999999991317482
"1719","Yes",5,0,100,"unknown",2,"html","Syntax highlighting for html markup disappears in Visual Studio 2008",10,4050,0.999999991313925
"3718","Yes",5,0,100,"unknown",1,"html","Converting Table Layout To Div",10,12096,0.999999991312286
"1058","Yes",5,0,100,"unknown",2,"html","Fixed page layout in IE6",10,3211,0.99999999130385
"1086","Yes",5,0,100,"unknown",2,"html","Enforcing web coding standards",10,2822,0.999999991299175
"1313","Yes",5,0,100,"unknown",2,"html","Preview theme in WordPress",10,2493,0.999999991295219
"635","No",5,0,100,"unknown",2,"html","Batch code indenters and beautifiers",10,2118,0.999999991290707
"637","Yes",5,0,100,"unknown",2,"html","Can you set, or where is, the local document root?",10,1858,0.999999991287578
"1876","Yes",5,0,100,"unknown",2,"html","TinyMCE vs Xinha",10,1360,0.999999991281581
"3612","Yes",5,0,100,"unknown",1,"html","How to center text over an image in a table using javascript, css, and/or html?",10,9345,0.999999991279202
"6110","No",5,0,100,"unknown",2,"html","Good HTML Templates for form based Web Applications",10,959,0.99999999127675
"502","Yes",5,0,100,"unknown",2,"html","Tree-Based (vs. HTML-Based) Web Framework?",10,619,0.999999991272651
"3637","Yes",5,0,100,"unknown",0,"html","Make Web Application Accessible",10,16981,0.999999991272614
"5947","Yes",5,0,100,"unknown",2,"html","Collapsable Drop Down List Box in HTML",10,361,0.999999991269539
"1305","No",5,0,100,"unknown",2,"html","How do I close a popup window, and open the next page in the main window in ROR?",10,0,0.999999991265183
"3593","No",5,0,100,"unknown",2,"html","Python Reg Ex. problem",10,0,0.999999991265183
"4274","No",5,0,100,"unknown",2,"html","Getting Image height before the image loads in HTML",10,0,0.999999991265183
"6402","No",5,0,100,"unknown",2,"html","HTML authoring in an editorial environment",10,0,0.999999991265183
"3566","Yes",5,0,100,"unknown",0,"html","Get Flex app's position on a web page?",10,15899,0.999999991259557
"1223","Yes",5,0,100,"unknown",1,"html","How would you abbriviate XHTML to an arbitrary number of words?",10,3187,0.999999991204686
"2807","Yes",5,0,100,"unknown",0,"html","Are there any noted differences in appearance rendering of html and xhtml in Google Chrome from other browsers?",10,11254,0.999999991203282
"1644","Yes",5,0,100,"unknown",1,"html","What is the best way of adding in regularly used blocks of code when marking up in TextMate?",10,2977,0.999999991202133
"5461","No",5,0,100,"unknown",1,"html","Can you add html tags to the author/user profile text field on wordpress?",10,2977,0.999999991202133
"5990","Yes",5,0,100,"unknown",1,"html","Change the value of a text box to its current order in a sortable tab",10,2592,0.999999991197452
"3849","No",5,0,100,"unknown",0,"html","Is there any WYSIWYG html editing tool or component that allows Format Copying from a paragraph to another?",10,9411,0.999999991180853
"4498","Yes",5,0,100,"unknown",1,"html","Centered background image is off by 1px",10,910,0.999999991176971
"498","Yes",5,0,100,"unknown",1,"html","Is ""include file"" in shtml the best method to keep non-database changing data",10,730,0.999999991174777
"2064","Yes",5,0,100,"unknown",1,"html","Getting closest element by id",10,429,0.999999991171106
"2110","Yes",5,0,100,"unknown",1,"html","Using jQuery to beautify someone else's html",10,404,0.999999991170801
"2424","Yes",5,0,100,"unknown",1,"html","Getting HTML from a page behind a login",10,278,0.999999991169264
"2987","No",5,0,100,"unknown",1,"html","Outlook 07 2 column flexible layout",10,0,0.999999991165871
"3669","Yes",5,0,100,"unknown",1,"html","iframe sizing - cross browser issue",10,0,0.999999991165871
"5357","No",5,0,100,"unknown",1,"html","IE6 displaying components in a hidden div (when they should be hidden!)",10,0,0.999999991165871
"5492","No",5,0,100,"unknown",1,"html","VBScript: Using a variable within a DOM element",10,0,0.999999991165871
"6269","Yes",5,0,100,"unknown",1,"html","JavaScript highlight table cell on tab in field",10,0,0.999999991165871
"2805","Yes",5,0,100,"unknown",0,"html","What would cause a visitor to return to the top of the previous page, instead of to the point in the page where the link resides?",10,8161,0.999999991165608
"4750","No",5,0,100,"unknown",0,"html","What are the ""must have"" features for a XML based GUI language",10,7988,0.999999991163496
"5589","Yes",5,0,100,"unknown",0,"html","How do I simultaneously (1) keep a <div> from taking up all available width and (2) make it collapse margins with its neighbors?",10,7598,0.999999991158734
"5473","No",15,0,100,"unknown",7,"html","How to make HTML rendering fast",10,1965628,0.999999991153898
"3737","Yes",5,0,100,"unknown",0,"html","How can I initialize Zend_Form_Element_Select with a config array?",10,6430,0.999999991144454
"3003","No",5,0,100,"unknown",0,"html","Are there any projects for replacing HTML and the current javascript?",10,5410,0.999999991131965
"5185","Yes",5,0,100,"unknown",0,"html","Mouse Scroll Wheel and IFRAME",10,3937,0.999999991113899
"1795","Yes",5,0,100,"unknown",0,"html","Child spans of the same width",10,3894,0.999999991113371
"2534","Yes",5,0,100,"unknown",0,"html","innerHTML manipulation in JavaScript",10,3894,0.999999991113371
"3323","No",5,0,100,"unknown",0,"html","Inline displayed blocks form a single word in IE",10,3718,0.999999991111209
"2408","Yes",5,0,100,"unknown",0,"html","What are the CSS secrets to a flexible/fluid HTML form?",10,2755,0.999999991099375
"1259","Yes",5,0,100,"unknown",0,"html","Convert complex filename into HTML link",10,2703,0.999999991098735
"1696","Yes",5,0,100,"unknown",0,"html","How do I convert a list with graphical links to an inline list?",10,1306,0.999999991081537
"473","Yes",5,0,100,"unknown",0,"html","IE7: header above menu",10,1144,0.999999991079541
"1594","Yes",5,0,100,"unknown",0,"html","blockquote vs div",10,438,0.999999991070835
"4775","Yes",5,0,100,"unknown",0,"html","What tools allows me to keep track of html tags when doing web development?",10,131,0.999999991067047
"1963","No",5,0,100,"unknown",0,"html","Google Finance - Get Quotes search box - Column Alignment",10,0,0.99999999106543
"3476","No",5,0,100,"unknown",0,"html","Opening Javascript based popup ads on the same page",10,0,0.99999999106543
"4095","No",5,0,100,"unknown",0,"html","Sending values through links",10,0,0.99999999106543
"4763","No",5,0,100,"unknown",0,"html","How can I extract the data out of a typical html day/time schedule?",10,0,0.99999999106543
"5901","No",5,0,100,"unknown",0,"html","How to control mobile softkeys from Flash application embedded in HTML",10,0,0.99999999106543
"2995","Yes",5,0,100,"unknown",-1,"html","CSS : Bad Gray Line to the side of the Navigation Bar on http://perl-begin.org/",10,7709,0.999999991059582
"4658","No",5,0,100,"unknown",-1,"html","Javascript to extract author/date from SVN keyword substitution",10,1412,0.999999990981458
"5629","Yes",5,0,100,"unknown",-3,"html","How do I upload a HTML form with a username, password, multiple file uploads and then process it with PHP?",10,3740,0.99999999080484
"1480","Yes",5,0,100,"unknown",-3,"html","Why do jQuery selectors sometimes not work in Internet Explorer",10,2313,0.999999990786692
"5056","Yes",5,0,1000,"unknown",1188,"c#","Should 'using' statements be inside or outside the namespace?",50,4490,0.999999975376343
"2644","Yes",15,0,100,"unknown",12,"html","What's the best HTML WYSISYG editor available to web developers and why?",10,1115144,0.999999972926973
"1112","Yes",15,5,100,"unknown",65,"html","Anyone have a diff algorithm for rendered HTML?",10,598,0.99999996384651
"1174","Yes",15,0,100,"unknown",96,"html","How can I find unused images and CSS styles in a website?",10,5,0.9999999511074
"1051","Yes",15,0,100,"unknown",92,"html","Tables instead of DIVs",10,2141,0.999999948996359
"5691","Yes",15,0,100,"unknown",83,"html","When should I use Inline vs. External Javascript?",10,21613,0.999999945032444
"552","Yes",15,5,100,"unknown",20,"html","Fonts on the Web",10,1000,0.999999939902512
"4758","Yes",15,5,100,"unknown",12,"html","What's the best way to introduce non-majors to HTML / programming?",10,18528,0.999999935787715
"1054","Yes",15,0,100,"unknown",64,"html","Is there a HTML opposite to <noscript>?",10,2098,0.999999929998829
"6459","Yes",15,5,100,"unknown",3,"html","Typical pitfalls of cross-browser compatibility",10,4489,0.999999927517741
"3314","No",15,5,1000,"unknown",2230,"python","How to check whether a file exists using Python",100,15616,0.99999992655547
"2277","Yes",15,0,100,"unknown",56,"html","Convert XML/HTML Entities into Unicode String in Python",10,680,0.999999923222193
"2544","Yes",15,0,100,"unknown",13,"html","What is the best online javascript/css/html/xhtml/dom reference?",10,315650,0.999999919208665
"5695","Yes",15,0,100,"unknown",39,"html",".htm or .html extension - which one is correct and what is different?",10,21067,0.999999909536909
"180","Yes",15,0,100,"unknown",34,"html","Wrapping lists into columns",10,666,0.999999901539331
"1225","Yes",15,0,100,"unknown",31,"html","Show unordered list inline, but keep the bullets",10,3043,0.999999898476571
"2634","Yes",15,0,100,"unknown",30,"html","How to find broken links on a website",10,2084,0.999999897186139
"3298","Yes",15,0,100,"unknown",27,"html","Should Tables be avoided in HTML at any cost?",10,184,0.999999893359644
"3397","Yes",15,0,100,"unknown",23,"html","What is the easiest or fastest way to make CSS render the same in all browsers",10,14635,0.999999890632069
"4065","Yes",15,0,100,"unknown",19,"html","Is XHTML compliance pointless?",10,17614,0.999999886042686
"4415","Yes",15,0,100,"unknown",17,"html","How should I choose between GET and POST methods in HTML forms?",10,19689,0.999999883770338
"4355","Yes",15,0,100,"unknown",17,"html","Is it bad design to use table tags when displaying forms in html?",10,10708,0.999999882319084
"863","Yes",15,0,100,"unknown",14,"html","How do I put a space character before option text in a HTML select element?",10,31505,0.999999881707671
"1036","Yes",15,0,100,"unknown",16,"html","Regex to match all HTML tags except <p> and </p>",10,274,0.999999879252841
"1286","Yes",15,0,100,"unknown",15,"html","On a two-column page, how can I grow the left div to the same height of the right div using CSS or Javascript?",10,3499,0.999999878422924
"5283","Yes",15,0,100,"unknown",14,"html","IE6 issues with transparent PNGs",10,9414,0.999999878041429
"2674","Yes",15,0,100,"unknown",13,"html","How can I create a site in php and have it generate a static version?",10,3741,0.999999875684191
"1129","Yes",15,0,100,"unknown",13,"html","Best way to export html to Word without having MS Word installed?",10,3396,0.999999875624918
"3464","Yes",15,0,100,"unknown",13,"html","Google Maps, Z Index and Drop Down Javascript menus",10,1657,0.99999987532572
"142","Yes",15,0,100,"unknown",13,"html","HTML version choice",10,269,0.999999875086395
"3799","Yes",15,0,100,"unknown",12,"html","Offline lorem ipsum generator",10,1897,0.999999873950015
"4643","Yes",15,0,100,"unknown",9,"html","What browser is best for testing web standards?",10,16398,0.999999872188108
"3400","Yes",15,0,100,"unknown",10,"html","How can you make a web page send to the printer something different than what's in the browser window?",10,2577,0.999999871188499
"2473","Yes",15,0,100,"unknown",10,"html","Are liquid layouts still relevant?",10,1944,0.999999871075791
"4493","Yes",15,0,100,"unknown",10,"html","Keeping my PHP pretty",10,1615,0.999999871017173
"2996","No",15,0,100,"unknown",10,"html","How do I make an HTML table the same width as its containing div tag?",10,475,0.999999870813851
"3367","No",15,0,100,"unknown",8,"html","How can I cycle through pages?",10,13399,0.999999870198186
"1200","No",15,0,100,"unknown",9,"html","textarea with 100% width ignores parent element's width in IE7",10,2749,0.999999869754906
"5530","Yes",15,0,100,"unknown",7,"html","For tabular data, what renders faster, CSS or <TABLE>?",10,16777,0.99999986933366
"3348","No",15,0,100,"unknown",7,"html","Strategy for Fixing Layout Bugs in IE6?",10,11078,0.999999868300714
"2593","Yes",15,0,100,"unknown",7,"html","Should HTML co-exist with code?",10,8509,0.999999867832415
"3731","Yes",15,0,100,"unknown",8,"html","Non-breaking non-space in HTML",10,96,0.999999867790321
"3116","Yes",15,0,100,"unknown",6,"html","What emails clients are being used out there?",10,4246,0.99999986554006
"4168","Yes",15,0,100,"unknown",4,"html","Always have to use .css files?",10,19159,0.999999865270028
"2475","Yes",15,0,100,"unknown",6,"html","Whats a liquid layout?",10,1220,0.999999864976714
"3613","Yes",15,0,100,"unknown",5,"html","How to implement a web page that scales when the browser window is resized?",10,9345,0.999999864965982
"3334","Yes",15,0,100,"unknown",5,"html","How to set up the browser scrollbar to scroll part of a page?",10,5304,0.999999864209934
"584","No",15,0,100,"unknown",5,"html","REALLY Simple Website--How Basic Can You Go?",10,1110,0.999999863420784
"5902","Yes",15,0,100,"unknown",4,"html","Recommended HTML formatter script/utility?",10,7315,0.999999863047099
"931","Yes",15,0,100,"unknown",4,"html","should websites expand on window resize?",10,2908,0.999999862210646
"1462","Yes",15,0,100,"unknown",4,"html","Which HTML WYSIWYG tool do you recommend?",10,184,0.999999861691075
"3847","No",15,0,100,"unknown",2,"html","DIVs vs. TABLEs a rebuttal please",10,16124,0.999999861609825
"4219","No",15,0,100,"unknown",2,"html","What are some excellent examples of user sign-up forms on the web?",10,15992,0.999999861584583
"2536","No",15,0,100,"unknown",2,"html","When is the best time to use <b> and <i> in lieu of <strong> and <em>, if ever?",10,8086,0.999999860064316
"4699","No",15,0,100,"unknown",2,"html","Hyperlinking an image using CSS",10,3394,0.999999859154194
"3138","Yes",15,0,100,"unknown",2,"html","Which JavaScript library is recommended for neat UI effects?",10,184,0.999999858528133
"3599","Yes",15,5,1000,"unknown",682,"html","Make a div fill the height of the remaining screen space",100,16299,0.999999735062471
"1489","Yes",15,0,1000,"unknown",2003,"java","Differences between HashMap and Hashtable?",100,4316,0.999999708952814
