AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,_FavoriteCount,_Id,_Important,_LastActivityDate,_LastEditDate,_LastEditorDisplayName,_LastEditorUserId,_OwnerUserId,_PostTypeId,Score,Tags,_Title,ViewCount
Yes,26,0,,5/16/12,100,3881,unknown,2015-11-03T21:39:35.567,2014-01-17T12:18:34.950,Chris Fournier,3156863,122,1,131.94,java,IllegalArgumentException or NullPointerException for a null parameter?,50
Yes,4,0,,4/9/12,100,3903,unknown,2016-02-07T17:39:31.450,2016-02-07T17:39:31.450,Michael Stum,2921691,560,1,278.08,c#,Is this a good way to determine OS Architecture?,10
Yes,30,0,2012-07-09T20:18:14.860,4/9/12,1000,3927,unknown,2012-11-13T13:51:26.783,2011-12-09T17:53:25.813,Epaga,3043,121,1,1623.71,c#,What Are Some Good .NET Profilers?,100
No,2,0,,8/5/12,100,3976,unknown,2015-11-15T13:15:20.733,2012-08-20T20:18:10.340,amrox,50776,556,1,123.12,python,Programmatically talking to a Serial Port in OS X or Linux,10
Yes,2,0,,7/22/09,100,3978,unknown,2015-12-14T19:53:32.090,2015-12-14T19:53:32.090,Gaius,4595675,572,1,275.04,php,Multi-Paradigm Languages,10
Yes,12,0,,5/9/10,100,4080,unknown,2014-04-29T06:05:47.530,2012-08-09T03:29:08.923,Ned Batchelder,1288,235,1,51.6,java,What code analysis tools do you use for your Java projects?,10
Yes,10,0,,5/9/10,100,4149,unknown,2016-02-07T17:35:56.403,2011-12-22T23:09:42.943,,845306,488,1,3.68,java,How do I use Java to read from a file that is actively being written?,10
Yes,9,0,,2/18/09,100,4157,unknown,2013-01-09T05:35:47.617,2013-01-09T05:35:47.617,Dylan,1471203,551,1,10679.4,c#,ConfigurationManager.AppSettings Performance Concerns,10
No,6,0,,2/18/09,100,4221,unknown,2016-02-07T17:32:31.760,2011-10-21T16:59:29.527,Otto,925222,519,1,1750,c#,LinqDataSource - Can you limit the amount of records returned?,10
Yes,13,0,,6/27/12,100,4227,unknown,2015-11-06T20:43:20.107,2015-04-07T12:16:44.323,,2771704,91,1,1949.09,c#,Accessing a Dictionary.Keys Key through a numeric index,100
Yes,7,0,,6/27/12,100,4234,unknown,2013-05-16T10:11:04.493,2008-08-07T02:12:37.013,Kevin Sheffield,590,590,1,16.68,c#,What to use for Messaging with C#,10
Yes,8,0,,6/27/12,100,4242,unknown,2014-01-30T23:26:36.633,2012-05-23T14:28:15.333,erickson,131433,122,1,7643.51,java,Why doesn't Java autoboxing extend to method invocations of methods of the autoboxed types?,10
Yes,11,0,2008-08-30T05:55:40.000,9/30/10,100,4306,unknown,2015-05-06T07:33:17.147,2014-12-15T18:39:39.990,,839501,522,1,137.04,c++,What is the best way to create a sparse array in C++?,10
Yes,4,0,,4/15/10,100,4335,unknown,2015-12-17T11:44:47.320,2015-12-17T11:44:47.320,,5550041,20207,1,144.5,c#,High availability,10
Yes,7,0,,4/15/10,100,4363,unknown,2011-12-23T11:03:15.000,2011-06-28T18:51:19.100,,1288,396,1,134,c#,What is the best way to do unit testing for ASP.NET 2.0 web pages?,10
Yes,11,0,,9/14/11,100,4369,unknown,2015-11-15T00:32:11.613,2013-04-21T05:22:08.947,Justin Standard,1627086,264,1,5440.56,php,How to include PHP files that require an absolute path?,50
Yes,7,0,,9/21/10,100,4371,unknown,2016-02-07T14:35:30.520,,,0,131,1,1896.86,mysql,How do I retrieve my MySQL username and password?,100
Yes,6,0,,8/17/10,100,4430,unknown,2015-09-09T09:32:51.143,2013-01-29T12:53:38.437,Chris Fournier,349,349,1,650.07,php,How to easily consume a web service from PHP,100
Yes,14,0,,9/16/09,100,4432,unknown,2016-02-07T14:34:02.843,2016-02-07T14:30:15.983,aussieviking,2921691,202,1,616.68,c#,CSV string handling,10
Yes,7,0,,6/22/09,100,4545,unknown,2015-05-15T08:26:56.057,2015-05-01T18:20:38.390,,1497596,383,1,1266.86,html,What was the <XMP> tag used for?,10
Yes,1,0,,8/28/12,100,4556,unknown,2013-10-17T19:44:11.380,2013-10-17T19:44:11.380,,2000557,383,1,3536.46,c#,DataTable Loop Performance Comparison,10
Yes,4,0,,6/7/11,100,4610,unknown,2014-12-16T18:35:32.947,2014-12-16T18:35:32.947,,314291,383,1,205.44,c#,How can I create Prototype Methods (like JavaScript) in C#.Net?,10
Yes,2,0,,6/7/11,100,4612,unknown,2016-02-07T14:29:25.583,2008-08-07T12:44:47.707,Andrew Peters,608,608,1,226.24,c#,CSharpCodeProvider Compilation Performance,10
Yes,14,0,,6/7/11,100,4629,unknown,2016-02-07T14:25:31.090,2014-09-06T20:44:26.200,,2246344,384,1,2295.59,c#,How can I read the properties of a C# class dynamically?,10
Yes,3,0,,10/9/09,100,4630,unknown,2011-11-07T17:35:00.647,,,0,287,1,114,java,"How can I Java webstart multiple, dependent, native libraries?",10
Yes,6,0,,10/9/09,100,4664,unknown,2015-04-14T15:12:40.380,2014-04-30T07:36:49.150,,648078,0,1,460.95,c#,Should the folders in a solution match the namespace?,10
Yes,2,0,,10/9/09,100,4816,unknown,2013-05-01T16:38:15.217,2012-07-18T17:17:40.483,,1453461,390,1,6173.51,c#,How do you resolve a domain name to an IP address with .NET/C#?,10
No,2,0,,12/5/10,100,4849,unknown,2011-09-09T09:51:48.833,2011-09-09T09:51:48.833,,213550,618,1,188.91,c#,Drag and Drop to a hosted Browser control,10
Yes,2,0,,6/7/09,100,4850,unknown,2014-02-24T06:25:15.813,2014-02-24T06:25:15.813,,2096990,41,1,22877.82,c#,C# and Arrow Keys,10
No,9,0,,7/27/09,100,4880,unknown,2010-05-21T08:27:07.290,2008-08-23T18:04:58.350,Chris Fournier,2134,323,1,251.37,html,"Is a ""Confirm Email"" input good practice when user changes email address?",10
Yes,3,0,,9/5/11,100,4913,unknown,2012-07-19T04:59:08.277,2008-09-09T22:13:50.263,,-1,626,1,368.4,c#,How to make a button appear as if it is pressed?,10
Yes,3,0,,1/11/09,100,4922,unknown,2012-03-11T22:06:40.360,2012-03-11T22:06:40.360,Andy,697449,670,1,1216.44,java,Is this really widening vs autoboxing?,10
Yes,13,0,,8/15/10,100,4923,unknown,2015-08-30T11:09:29.483,2013-03-08T14:35:47.750,alexp206,1430996,666,1,35.96,html,Wrapping lists into columns,10
No,1,0,,8/15/10,100,4930,unknown,2014-09-07T18:52:38.137,2009-04-25T11:23:54.043,,49246,668,1,142.45,c#,How to reference to multiple version assembly,10
Yes,8,0,,8/5/09,100,4942,unknown,2015-09-29T15:18:37.607,2008-08-07T20:55:35.297,Justin Standard,92,1384652,1,82.32,python,How to sell Python to a client/boss/person with lots of cash,10
Yes,8,0,,9/17/11,100,4949,unknown,2010-03-17T21:09:37.787,2008-08-17T02:10:19.740,Ryan Fox,55,673,1,805.38,php,Version control PHP Web Project,10
Yes,12,0,,10/22/11,100,4973,unknown,2015-07-28T03:51:04.153,2015-04-14T21:15:12.613,Chris Farmer,1571407,404,1,433.02,html,Setting a div's height in HTML with CSS,100
Yes,2,0,,11/14/09,100,5025,unknown,2014-11-25T20:55:37.550,2014-11-25T20:55:37.550,jtyost2,2641576,657,1,478.24,php,Locking a SQL Server Database with PHP,10
Yes,3,0,,11/14/09,100,5075,unknown,2014-01-21T06:31:52.973,2008-08-07T18:14:48.400,Teifion,1384652,1384652,1,692.67,mysql,Bigger than a char but smaller than a blob,10
No,4,0,,7/3/10,100,5102,unknown,2014-11-13T09:00:56.957,2012-07-24T18:15:03.187,deadprogrammer,1520981,556,1,53.76,python,How do you set up Python scripts to work in Apache 2.0?,10
Yes,5,0,,7/3/10,100,5118,unknown,2013-10-28T14:44:12.750,2013-10-28T14:44:12.750,Jon Galloway,1317805,5,1,332.76,html,How to set up a CSS switcher,10
Yes,4,0,,1/30/09,100,5136,unknown,2013-12-24T16:37:38.887,2013-12-24T16:37:38.887,,1714410,676,1,17816.94,python,Does anyone have experience creating a shared library in MATLAB?,10
Yes,6,0,,3/15/12,100,5179,unknown,2015-12-20T01:54:11.817,2015-12-20T01:54:11.817,saalon,4099598,111,1,621.35,c#,How Do I Post and then redirect to an external URL from ASP.Net?,10
Yes,4,0,,8/10/09,100,5194,unknown,2014-06-17T17:21:54.600,2014-06-17T17:21:54.600,Keith,2246344,439,1,1959.65,c#,When to use an extension method with lambda over LINQtoObjects to filter a collection?,10
Yes,3,0,,4/1/10,100,5222,unknown,2015-07-25T13:10:57.280,2015-07-25T13:10:57.280,Stu Thompson,507738,429,1,1086.75,java,Accessing post variables using Java Servlets,50
Yes,6,0,,4/1/10,100,5226,unknown,2011-09-09T02:34:05.423,2011-09-09T02:34:05.423,GateKiller,540162,383,1,884.64,html,HTML Comments Markup,10
Yes,18,0,,7/31/10,100,5269,unknown,2012-05-24T12:30:53.223,2012-05-24T12:30:53.223,Terrapin,1288,357,1,472.85,c#,C# logic order and compiler behavior,10
Yes,2,0,,5/29/09,100,5307,unknown,2012-04-25T15:12:44.533,2012-04-25T15:12:44.533,,1332690,398,1,272.87,c#,Print a Winform/visual element,10
No,10,0,,10/11/10,100,5313,unknown,2012-05-25T09:09:28.030,2008-08-07T21:31:40.247,Cristian,680,680,1,351.56,python,"Cross Platform, Language Agnostic GUI Markup Language?",10
No,21,0,,5/18/10,100,5323,unknown,2013-01-27T13:03:59.880,2012-06-25T18:31:18.290,deadprogrammer,15168,556,1,15.28,css,Is there a business reason for striving for pure CSS layout?,10
Yes,6,0,,2/8/11,100,5328,unknown,2014-11-06T03:39:06.700,2014-11-06T01:45:28.287,,1345224,122,1,115.05,java,Why can't I use a try block around my super() call?,10
Yes,2,0,,12/7/10,100,5415,unknown,2014-11-27T01:29:53.697,,,0,680,1,103.68,python,Convert Bytes to Floating Point Numbers in Python,10
Yes,7,0,,12/7/10,100,5419,unknown,2016-01-06T11:07:56.300,2016-01-06T11:07:56.300,jsulak,610569,207,1,77.76,python,"Python, Unicode, and the Windows console",10
Yes,4,0,,1/6/09,100,5425,unknown,2015-12-15T19:48:04.233,2008-09-09T21:13:45.073,,-1,219,1,26429.4,html,HTML comments break down,10
Yes,2,0,,3/12/12,100,5459,unknown,2015-10-08T00:55:12.793,2008-08-23T16:06:01.740,Gaius,1190,117,1,2813.58,php,Accessing a CONST attribute of series of Classes,10
Yes,8,0,,8/26/10,100,5527,unknown,2008-09-12T20:27:48.340,,,0,122,1,543.14,java,Is there a real benefit of using J#?,10
Yes,6,0,,8/26/10,100,5611,unknown,2016-02-07T17:48:12.607,2016-02-07T17:48:12.607,MrValdez,2921691,115,1,324.24,php,Better Random Generating PHP,10
Yes,10,0,,8/26/10,100,5629,unknown,2011-08-20T08:55:04.513,,,0,653,1,173.46,html,Any reason not to start using the HTML 5 doctype?,50
Yes,7,0,,6/20/11,100,5694,unknown,2015-06-17T08:54:46.930,2015-06-17T08:54:46.930,,2307070,493,1,105.64,c#,"The imported project ""C:\Microsoft.CSharp.targets"" was not found",50
Yes,3,0,,8/4/10,100,5706,unknown,2012-12-21T10:07:41.333,2012-12-21T10:07:41.333,Haacked,849986,364,1,14.48,c#,When do Request.Params and Request.Form differ?,10
Yes,28,5,2010-01-13T14:01:00.703,8/4/10,1000,5727,unknown,2015-02-25T17:04:17.813,2010-05-23T12:28:00.993,superjoe30,193778,568,1,2699.73,c++,What are the barriers to understanding pointers and what can be done to overcome them?,50
Yes,1,0,,8/4/10,100,5787,unknown,2013-10-17T19:44:42.197,2013-10-17T19:44:42.197,,2000557,383,1,9.96,c#,Tab Escape Character?,50
Yes,6,0,,11/23/10,100,5831,unknown,2015-07-04T06:22:36.257,2015-07-04T06:22:36.257,lassevk,64046,267,1,285.74,c#,Binary patch-generation in C#,10
Yes,7,0,,11/23/10,100,5842,unknown,2009-09-12T14:04:24.460,,,0,726,1,8427.57,mysql,Issues using MS Access as a front-end to a MySQL database back-end?,10
Yes,7,0,,8/2/09,100,5846,unknown,2014-01-21T06:31:12.500,2012-11-14T12:45:58.000,user317005,257,1384652,1,4823.28,mysql,Add 1 to a field,10
Yes,1,0,,8/10/11,100,5855,unknown,2012-05-30T21:23:23.267,,,0,728,1,942.31,java,Automate builds for Java RCP for deployment with JNLP,10
Yes,3,0,,8/10/11,100,5863,unknown,2011-12-13T19:43:04.983,2011-12-13T19:43:04.983,Chris Fournier,76337,377,1,5940.65,c#,WCF Service - Backward compatibility issue,10
Yes,3,0,,5/6/10,100,5872,unknown,2015-05-07T15:29:54.283,2015-05-07T15:29:54.283,Chris Fournier,1362287,58,1,3319.77,php,Making a production build of a PHP project with Subversion,10
Yes,5,0,,6/28/12,100,5892,unknown,2015-12-21T15:54:18.960,2015-12-21T15:54:18.960,EvilTeach,5348281,342,1,10180.2,c++,Link issues (VC6),10
Yes,8,0,,6/28/12,100,5894,unknown,2013-05-09T21:14:08.127,2013-01-09T06:33:27.413,Rob Kam,1471203,733,1,3661.06,c#,Genealogy Tree Control,10
Yes,5,0,,3/23/11,100,5909,unknown,2014-08-26T09:31:46.327,2013-07-06T01:43:48.180,,498705,394,1,136.32,python,Get size of a file before downloading in Python,10
Yes,5,0,,11/19/11,100,5966,unknown,2012-10-29T20:55:28.867,2008-08-25T12:56:23.927,Chris Fournier,2134,745,1,439.56,python,Best way to abstract season/show/episode data,10
Yes,9,0,,11/26/12,100,6173,unknown,2012-09-05T16:22:08.287,2009-11-22T09:15:50.780,Jerub,20938,322,1,4502.91,html,Regular expression for parsing links from a webpage?,10
Yes,6,0,,7/29/10,100,6184,unknown,2012-05-30T21:57:58.433,2008-09-26T12:07:51.510,Alex Miller,7671,756,1,607.55,c#,How do I make event callbacks into my win forms thread safe?,10
Yes,7,0,,7/29/10,100,6208,unknown,2009-08-21T23:52:30.220,2008-08-09T13:23:17.230,Josh,257,257,1,623.74,css,FF3 WinXP != FF3 Ubuntu - why?,10
Yes,2,0,,5/12/12,100,6222,unknown,2015-11-30T00:48:34.950,2008-10-11T14:41:37.377,Craig Angus,15352,235,1,598.08,java,Eclipse on win64,10
Yes,5,0,,3/3/12,100,6301,unknown,2015-07-22T11:33:52.733,2015-05-01T14:58:56.277,,4818540,56,1,276.36,c#,"Why is Array.Length an int, and not an uint",10
Yes,4,0,,3/3/12,100,6325,unknown,2016-01-05T21:24:50.133,2013-10-10T15:15:32.633,,63550,56,1,581.4,c#,Why are unsigned int's not CLS compliant?,10
Yes,1,0,,8/20/10,100,6326,unknown,2014-04-30T07:39:22.627,2014-04-30T07:39:22.627,Tim Sullivan,648078,722,1,121.03,css,Haml: how do I set a dynamic class value?,10
Yes,3,0,,6/27/10,100,6340,unknown,2016-01-11T08:24:24.973,2013-11-03T05:06:52.803,chills42,2040040,58,1,746.68,mysql,Multiple foreign keys?,10
Yes,14,0,2009-01-31T20:51:15.907,6/27/10,100,6371,unknown,2016-01-27T11:00:16.730,2011-10-18T13:56:08.697,Matt Miller,496830,763,1,258.23,mysql,"How do you manage databases in development, test, and production?",10
Yes,5,0,,10/29/12,100,6392,unknown,2016-02-07T18:06:11.540,2016-02-07T18:06:11.540,Mike Stone,2921691,122,1,682.92,java,Java Time Zone is messed up,10
Yes,6,0,,1/16/10,100,6406,unknown,2016-02-11T09:54:13.050,2016-02-11T09:54:13.050,,3026283,576,1,4529.4,c#,How to access .Net element on Master page from a Content page?,10
Yes,13,0,,6/29/12,100,6414,unknown,2016-02-07T18:04:54.087,2012-07-04T12:50:26.680,,67249,357,1,844.86,c#,C# loop - break vs. continue,100
Yes,3,0,,8/8/11,100,6441,unknown,2016-02-10T16:03:00.227,2014-01-10T15:49:25.420,,2824961,232,1,274.08,html,How can I enable disabled radio buttons?,10
Yes,12,0,,8/8/11,100,6557,unknown,2013-01-27T13:29:04.023,2012-09-27T04:25:55.163,Constantin,512251,797,1,695.2,c#,"In C#, why can't a List<string> object be stored in a List<object> variable",50
Yes,4,0,,2/21/10,100,6594,unknown,2011-05-02T00:36:06.480,,,0,796,1,31.68,php,PHP4 to PHP5 Migration,10
Yes,16,0,,6/20/11,100,6612,unknown,2015-10-18T15:17:01.160,2015-10-18T15:17:01.160,Kurt Leucht,4370109,27687,1,5355.74,java,Are there any decent free Java data plotting libraries out there?,10
Yes,5,0,,9/4/09,100,6623,unknown,2016-02-07T18:02:26.827,2016-02-07T18:02:26.827,,2921691,361,1,43.2,c#,sgen.exe fails during build,10
Yes,7,0,,9/4/09,100,6628,unknown,2016-02-07T18:01:42.423,2011-05-01T09:56:40.620,,492203,103,1,84.6,php,"PHP array indexing: $array[$index] vs $array[""$index""] vs $array[""{$index}""]",10
Yes,4,0,,9/4/09,100,6633,unknown,2011-11-13T13:50:30.593,2011-11-13T13:50:30.593,,367456,796,1,329.56,php,Making code work with register_globals turned off,10
No,5,0,,9/4/09,100,6639,unknown,2016-02-07T18:00:58.917,2014-01-30T07:11:29.327,,1737819,816,1,7487.52,java,How should I load files into my Java application?,50
Yes,11,0,,6/21/09,100,6658,unknown,2015-09-01T23:27:26.103,2014-11-25T07:32:55.793,Sam Merrell,1245337,782,1,25.38,java,Junit vs TestNG,10
Yes,3,0,,2/8/12,100,6681,unknown,2014-09-07T19:07:13.173,2014-09-07T19:07:13.173,Chris Fournier,2246344,832,1,526.56,c#,"ASP.NET Web Service Results, Proxy Classes and Type Conversion",10
Yes,5,0,,3/11/09,100,6765,unknown,2010-11-04T07:17:05.780,2010-11-04T07:17:05.780,,13302,837,1,1099.89,java,Java + SQL Server - a viable solution?,10
Yes,13,0,,3/11/09,100,6785,unknown,2016-02-07T18:00:17.553,2010-06-09T17:51:18.210,lomaxx,20774,493,1,3477.06,c#,Is String.Format as efficient as StringBuilder,10
Yes,6,0,,3/11/09,100,6816,unknown,2013-12-23T08:14:44.977,2013-12-23T08:14:44.977,Matt Sheppard,814074,797,1,923.56,java,Class file name must end with .class exception in Java Search,10
Yes,3,0,,6/4/11,100,6890,unknown,2015-08-31T16:32:46.713,2014-09-07T19:02:48.317,Oli,2246344,636,1,59.97,c#,How to wait for thread complete before continuing?,10
Yes,4,0,,3/2/12,100,6904,unknown,2016-02-07T17:56:38.603,2016-02-07T17:56:38.603,Oli,2921691,631,1,5586.26,c#,Getting DirectoryNotFoundException when trying to Connect to Device with CoreCon API,10
Yes,10,0,,8/12/11,100,6915,unknown,2012-07-03T14:56:23.780,2011-10-20T07:35:25.127,Alex Miller,889260,755,1,17807.04,c++,Thread safe lazy construction of a singleton in C++,10
Yes,4,0,,8/12/11,100,6973,unknown,2014-08-02T13:45:43.490,2014-08-02T13:45:43.490,,96982,752,1,2879.84,c#,Invalid Resource File,10
Yes,7,0,,9/1/09,100,7015,unknown,2008-09-26T12:05:37.613,2008-09-26T12:05:37.613,Alex Miller,7671,493,1,215.68,c#,Multicore Text File Parsing,10
Yes,6,0,,1/26/10,100,7031,unknown,2016-02-07T18:13:16.193,2015-12-14T06:02:31.847,Chris Fournier,4435670,876,1,348.48,php,Login Script with hidden buttons,10
Yes,5,0,2013-11-26T13:29:23.740,1/26/10,1000,7034,unknown,2015-11-03T16:48:35.620,2015-07-17T06:36:17.760,,50049,404,1,123.12,jquery,Graph visualization library in JavaScript,100
Yes,48,0,2012-10-04T10:37:21.247,9/2/11,1000,7074,unknown,2016-02-22T11:02:09.603,2015-09-19T16:00:29.860,,4995522,571,1,223.98,c#,What's the difference between String and string?,100
Yes,21,5,2011-06-18T14:09:12.967,9/2/11,1000,7089,unknown,2016-01-14T18:20:09.497,2015-05-18T17:05:46.450,,1497596,889,1,4793.32,css,Creating rounded corners using CSS,50
Yes,9,0,,2/7/12,100,7095,unknown,2016-02-07T18:11:50.337,,,0,373,1,54.96,c#,Is the C# static constructor thread safe?,10
Yes,18,0,,2/7/12,100,7170,unknown,2011-01-26T12:16:52.370,2009-06-10T17:49:26.607,,56285,916,1,59.22,python,Recommendation for straight-forward python frameworks,10
Yes,3,0,,3/19/11,100,7209,unknown,2011-09-19T07:27:45.883,2008-10-22T10:26:12.143,MrValdez,1599,209,1,154.38,c++,Alpha blending sprites in Nintendo DS Homebrew,10
No,4,0,,5/8/11,100,7211,unknown,2012-12-14T02:00:38.803,2009-03-01T00:08:52.520,Eddie,57752,916,1,360.81,mysql,What's the best way of converting a mysql database to a sqlite one?,10
Yes,8,5,,9/25/09,100,7244,unknown,2016-03-02T12:43:39.563,2016-03-02T12:43:39.563,Keith,905,905,1,1734.93,c#,Anyone know a good workaround for the lack of an enum generic constraint?,10
Yes,3,0,,9/25/09,100,7269,unknown,2008-09-06T21:12:21.107,,,0,931,1,519.2,java,How can I identify in which Java Applet context I'm running without passing an ID?,10
Yes,3,0,,7/9/12,100,7291,unknown,2016-02-03T22:45:26.640,2016-02-03T22:45:26.640,Dave L.,2714730,573,1,21.82,java,Any good java source code analyzing and modifying libraries?,10
Yes,10,0,,1/14/10,100,7364,unknown,2014-09-09T10:29:43.167,,,0,277,1,154.38,php,PDF Editing in PHP?,50
Yes,1,0,,8/26/09,100,7367,unknown,2014-04-30T07:40:38.650,2014-04-30T07:40:38.650,,648078,945,1,831.76,c#,"Visual Studio - new ""default"" property values for inherited controls",10
No,2,0,,10/8/09,100,7470,unknown,2008-10-14T15:50:25.007,2008-08-23T17:25:15.840,Chris Fournier,2134,150,1,989.85,php,RSS feeds from Gallery2,10
Yes,19,0,,11/10/11,100,7477,unknown,2016-02-13T00:56:16.607,2016-02-13T00:52:55.900,Mike,63550,841,1,4059.65,html,Autosizing textarea using Prototype,50
Yes,5,0,,4/15/12,100,7489,unknown,2016-02-07T18:07:20.857,2016-02-07T18:07:20.857,Jeremy Ruten,2921691,813,1,50.2,c++,How do I make a GUI?,10
Yes,3,0,,1/2/12,100,7503,unknown,2016-02-07T18:06:50.830,2008-08-11T04:07:29.787,Orion Edwards,234,234,1,198.4,c#,Linq to objects - select first object,10
Yes,12,0,,3/8/11,100,7525,unknown,2015-12-21T15:24:24.770,2008-08-11T06:08:17.233,Bernard,61,61,1,270,c++,"Of Memory Management, Heap Corruption, and C++",10
Yes,5,0,,7/2/09,100,7539,unknown,2015-12-23T10:09:10.810,2014-11-25T07:17:29.357,,1245337,959,1,287,java,Use of java.math.MathContext,10
Yes,4,0,,7/2/09,100,7586,unknown,2013-01-09T05:54:14.927,2013-01-09T05:54:14.927,littlegeek,1471203,0,1,13277.53,c#,How do I generate WPF controls through code,10
Yes,10,0,2009-08-29T17:41:21.030,4/15/11,100,7596,unknown,2016-01-27T05:38:47.867,2015-12-14T13:24:57.390,,1743880,917,1,5741.56,java,"How should I structure a Java application, in other words: where do I put my classes?",10
Yes,6,0,,11/25/11,100,7661,unknown,2015-04-29T01:06:15.980,2013-04-30T13:48:12.093,JaanusSiim,21960,706,1,19011.51,java,Java code for WGS84 to Google map position and back,10
Yes,3,0,,11/25/11,100,7664,unknown,2015-12-21T15:24:01.357,2013-01-09T05:53:36.330,ΤΖΩΤΖΙΟΥ,1471203,912,1,7727.04,c++,Windows C++: How can I redirect stderr for calls to fprintf?,10
